,Guessed_Champion,Actual_Champion,Comparison
0,Alistar,Graves,GRRGRRR
0,Alistar,Gwen,RRRGGRR
0,Alistar,Hecarim,GRRGGRR
0,Alistar,Heimerdinger,GORGRRG
0,Alistar,Illaoi,RRRGGRR
0,Alistar,Irelia,RRRGGRR
0,Alistar,Ivern,GRRGRRR
0,Alistar,Janna,RGRGRRG
0,Alistar,Jarvan IV,GRRGGRR
0,Alistar,Jax,GRRGGOG
0,Alistar,Jayce,GRRGORR
0,Alistar,Jhin,GRRGRRR
0,Alistar,Jinx,RRRGRRR
0,Alistar,K'Sante,GRRGGRR
0,Alistar,Kai'Sa,RRRGRRR
0,Alistar,Kalista,RRRGRRR
0,Alistar,Karma,RGRGRRR
0,Alistar,Karthus,GRRGRRG
0,Alistar,Kassadin,GRRGGRG
0,Alistar,Katarina,RRRRGRG
0,Alistar,Kayle,RRRGORG
0,Alistar,Kayn,GRRGGOR
0,Alistar,Kennen,GRRRRRR
0,Alistar,Kha'Zix,GRRGGRR
0,Alistar,Kindred,RRRGRGR
0,Alistar,Kled,GRRRGRR
0,Alistar,Kog'Maw,GRRGRRR
0,Alistar,LeBlanc,RRRGRRR
0,Alistar,Lee Sin,GRRRGRR
0,Alistar,Leona,RGRGGRR
0,Alistar,Lillia,RRRGGRR
0,Alistar,Lissandra,RRRGRRR
0,Alistar,Lucian,GRRGRRR
0,Alistar,Lulu,RGRGRRR
0,Alistar,Lux,RORGRRR
0,Alistar,Malphite,GRRGGRG
0,Alistar,Malzahar,GRRGRRR
0,Alistar,Maokai,GORGGRR
0,Alistar,Master Yi,GRRGGRG
0,Alistar,Millio,GGRGRRR
0,Alistar,Miss Fortune,RRRGRRR
0,Alistar,Mordekaiser,GRRRGRR
0,Alistar,Morgana,RGRGRRG
0,Alistar,Naafiri,RRRGGRR
0,Alistar,Nami,RGRGRRR
0,Alistar,Nasus,GRRGGRG
0,Alistar,Nautilus,GGRGGRR
0,Alistar,Neeko,RORGRRR
0,Alistar,Nidalee,RRRGRRG
0,Alistar,Nilah,RRRGGRR
0,Alistar,Nocturne,GRRGGGR
0,Alistar,Nunu & Willump,GRRGGRG
0,Alistar,Olaf,GRRGGRR
0,Alistar,Orianna,RRRGRRR
0,Alistar,Ornn,GRRGGRR
0,Alistar,Pantheon,GORGGRR
0,Alistar,Poppy,RRRGGRR
0,Alistar,Pyke,GGRGGRR
0,Alistar,Qiyana,RRRGGRR
0,Alistar,Quinn,RRRGRRR
0,Alistar,Rakan,GGRGGRR
0,Alistar,Rammus,GRRGGRG
0,Alistar,Rek'Sai,RRRGGRR
0,Alistar,Rell,RGRGGRR
0,Alistar,Renata Glasc,RGRGRRR
0,Alistar,Renekton,GRRRGRR
0,Alistar,Rengar,GRRRGRR
0,Alistar,Riven,RRRRGRR
0,Alistar,Rumble,GRRRGRR
0,Alistar,Ryze,GRRGRGG
0,Alistar,Samira,RRRGRRR
0,Alistar,Searphine,RGRGRRR
0,Alistar,Sejuani,RRRGGRR
0,Alistar,Senna,RGRGRRR
0,Alistar,Sett,GRRRGRR
0,Alistar,Shaco,GRRGGGG
0,Alistar,Shen,GRRRGRR
0,Alistar,Shyvana,RRRRGRR
0,Alistar,Singed,GRRGGRG
0,Alistar,Sion,GRRGGRG
0,Alistar,Sivir,RRRGRRG
0,Alistar,Skarner,GRRGGRR
0,Alistar,Sona,RGRGRRR
0,Alistar,Soraka,RGRGRRG
0,Alistar,Swain,GORGRRR
0,Alistar,Sylas,GRRGGRR
0,Alistar,Syndra,RRRGRRR
0,Alistar,Tahm Kench,GORGGOR
0,Alistar,Taliyah,RRRGRRR
0,Alistar,Talon,GRRGGRR
0,Alistar,Taric,GGRGGRG
0,Alistar,Teemo,GRRGRRG
0,Alistar,Thresh,GGRGRRR
0,Alistar,Tristana,RRRGRRG
0,Alistar,Trundle,GRRGGRR
0,Alistar,Tryndamere,GRRRGRG
0,Alistar,Twisted Fate,GRRGRRG
0,Alistar,Twitch,GRRGRRG
0,Alistar,Udyr,GRRGGRG
0,Alistar,Urgot,GRRGRRR
0,Alistar,Varus,GRRGROR
0,Alistar,Vayne,RRRGRRR
0,Alistar,Veigar,GRRGROG
0,Alistar,Vel'Koz,GORGRRR
0,Alistar,Vex,RRRGRRR
0,Alistar,Vi,RRRGGRR
0,Alistar,Viego,GRRRGRR
0,Alistar,Viktor,GRRGRRR
0,Alistar,Vladimir,GRRRRRR
0,Alistar,Volibear,GRRGGRR
0,Alistar,Warwick,GRRGGRG
0,Alistar,Wukong,GRRGGRR
0,Alistar,Xayah,RRRGRRR
0,Alistar,Xerath,GORGRRR
0,Alistar,Xin Zhao,GRRGGRR
0,Alistar,Yasuo,GRRRGRR
0,Alistar,Yone,GRRRGRR
0,Alistar,Yorick,GRRGGRR
0,Alistar,Yuumi,RGRGRRR
0,Alistar,Zac,GRRRGRR
0,Alistar,Zed,GRRRGRR
0,Alistar,Zeri,RRRGRRR
0,Alistar,Ziggs,GRRGRRR
0,Alistar,Zilean,GGRGROG
0,Alistar,Zoe,RRRGRRR
0,Alistar,Zyra,RGRGRRR
0,Amumu,Aatrox,GRRRGOR
0,Amumu,Ahri,RRRGRGR
0,Amumu,Akali,RRRRGRR
0,Amumu,Akshan,GRRGRGR
0,Amumu,Alistar,GORGGRG
0,Amumu,Amumu,GGGGGGG
0,Amumu,Anivia,RRRGRRG
0,Amumu,Annie,RORGRRG
0,Amumu,Aphelios,GRRGRRR
0,Amumu,Ashe,RORGRRG
0,Amumu,Aurelion Sol,GRRGRRR
0,Amumu,Azir,GRRGRGR
0,Amumu,Bard,GORGRRR
0,Amumu,Bel'Veth,RORRGRR
0,Amumu,Blitzcrank,RORGGRG
0,Amumu,Brand,GORGRRR
0,Amumu,Braum,GORGGRR
0,Amumu,Briar,RORRGRR
0,Amumu,Caitlyn,RRRGRRR
0,Amumu,Camille,RRRGGRR
0,Amumu,Cassiopeia,RRRGROR
0,Amumu,Cho'Gath,GRRGGRG
0,Amumu,Corki,GROGRRG
0,Amumu,Darius,GRRGGRR
0,Amumu,Diana,RORGGRR
0,Amumu,Dr. Mundo,GRRRGRG
0,Amumu,Draven,GRRGRRR
0,Amumu,Ekko,GORGGRR
0,Amumu,Elise,RORGORR
0,Amumu,Evelynn,RORGGRG
0,Amumu,Ezreal,GRRGRRR
0,Amumu,Fiddlesticks,RORGRRG
0,Amumu,Fiora,RRRGGRR
0,Amumu,Fizz,GROGGRR
0,Amumu,Galio,GORGGRR
0,Amumu,Gangplank,GRRGGRG
0,Amumu,Garen,GRRRGRR
0,Amumu,Gnar,GRORORR
0,Amumu,Gragas,GORGGRR
0,Amumu,Graves,GORGRRR
0,Amumu,Gwen,RRRGGRR
0,Amumu,Hecarim,GOOGGRR
0,Amumu,Heimerdinger,GOOGRRG
0,Amumu,Illaoi,RRRGGRR
0,Amumu,Irelia,RRRGGRR
0,Amumu,Ivern,GORGRRR
0,Amumu,Janna,RORGROG
0,Amumu,Jarvan IV,GORGGRR
0,Amumu,Jax,GORGGOG
0,Amumu,Jayce,GRRGORR
0,Amumu,Jhin,GRRGRRR
0,Amumu,Jinx,RRRGRRR
0,Amumu,K'Sante,GRRGGGR
0,Amumu,Kai'Sa,RRRGROR
0,Amumu,Kalista,RROGRRR
0,Amumu,Karma,RORGRRR
0,Amumu,Karthus,GOOGRRG
0,Amumu,Kassadin,GRRGGOG
0,Amumu,Katarina,RRRRGRG
0,Amumu,Kayle,RRRGORG
0,Amumu,Kayn,GORGGOR
0,Amumu,Kennen,GRORRRR
0,Amumu,Kha'Zix,GORGGRR
0,Amumu,Kindred,RORGRRR
0,Amumu,Kled,GRORGRR
0,Amumu,Kog'Maw,GRRGRRR
0,Amumu,LeBlanc,RRRGRRR
0,Amumu,Lee Sin,GORRGRR
0,Amumu,Leona,RORGGRR
0,Amumu,Lillia,RORGGRR
0,Amumu,Lissandra,RRRGRRR
0,Amumu,Lucian,GRRGRRR
0,Amumu,Lulu,ROOGRRR
0,Amumu,Lux,RORGRRR
0,Amumu,Malphite,GRRGGOG
0,Amumu,Malzahar,GRRGROR
0,Amumu,Maokai,GGRGGRR
0,Amumu,Master Yi,GORGGRG
0,Amumu,Millio,GORGRRR
0,Amumu,Miss Fortune,RRRGRRR
0,Amumu,Mordekaiser,GRRRGRR
0,Amumu,Morgana,RORGRRG
0,Amumu,Naafiri,RRRGGGR
0,Amumu,Nami,RORGROR
0,Amumu,Nasus,GRRGGGG
0,Amumu,Nautilus,GORGGRR
0,Amumu,Neeko,RORGRRR
0,Amumu,Nidalee,RORGRRG
0,Amumu,Nilah,RRRGGRR
0,Amumu,Nocturne,GORGGRR
0,Amumu,Nunu & Willump,GORGGRG
0,Amumu,Olaf,GORGGRR
0,Amumu,Orianna,RRRGRRR
0,Amumu,Ornn,GRRGGRR
0,Amumu,Pantheon,GORGGRR
0,Amumu,Poppy,ROOGGRR
0,Amumu,Pyke,GORGGRR
0,Amumu,Qiyana,RRRGGRR
0,Amumu,Quinn,RRRGRRR
0,Amumu,Rakan,GORGGRR
0,Amumu,Rammus,GORGGGG
0,Amumu,Rek'Sai,RORGGOR
0,Amumu,Rell,RORGGRR
0,Amumu,Renata Glasc,RORGRRR
0,Amumu,Renekton,GRRRGGR
0,Amumu,Rengar,GORRGOR
0,Amumu,Riven,RRRRGRR
0,Amumu,Rumble,GRORGRR
0,Amumu,Ryze,GRRGRRG
0,Amumu,Samira,RRRGROR
0,Amumu,Searphine,RORGRRR
0,Amumu,Sejuani,RORGGRR
0,Amumu,Senna,ROOGRRR
0,Amumu,Sett,GRRRGRR
0,Amumu,Shaco,GORGGRG
0,Amumu,Shen,GRRRGRR
0,Amumu,Shyvana,RORRGRR
0,Amumu,Singed,GRRGGRG
0,Amumu,Sion,GRRGGRG
0,Amumu,Sivir,RRRGRGG
0,Amumu,Skarner,GORGGGR
0,Amumu,Sona,RORGRRR
0,Amumu,Soraka,RORGRRG
0,Amumu,Swain,GORGRRR
0,Amumu,Sylas,GRRGGRR
0,Amumu,Syndra,RRRGRRR
0,Amumu,Tahm Kench,GORGGRR
0,Amumu,Taliyah,RORGRGR
0,Amumu,Talon,GORGGRR
0,Amumu,Taric,GORGGRG
0,Amumu,Teemo,GROGRRG
0,Amumu,Thresh,GOOGRRR
0,Amumu,Tristana,RROGRRG
0,Amumu,Trundle,GORGGRR
0,Amumu,Tryndamere,GRRRGRG
0,Amumu,Twisted Fate,GRRGRRG
0,Amumu,Twitch,GRRGRRG
0,Amumu,Udyr,GORGGRG
0,Amumu,Urgot,GRRGRRR
0,Amumu,Varus,GRRGROR
0,Amumu,Vayne,RRRGRRR
0,Amumu,Veigar,GROGRRG
0,Amumu,Vel'Koz,GORGRRR
0,Amumu,Vex,RROGRRR
0,Amumu,Vi,RORGGRR
0,Amumu,Viego,GOORGRR
0,Amumu,Viktor,GRRGRRR
0,Amumu,Vladimir,GRRRRRR
0,Amumu,Volibear,GORGGRR
0,Amumu,Warwick,GORGGRG
0,Amumu,Wukong,GORGGRR
0,Amumu,Xayah,RRRGRRR
0,Amumu,Xerath,GORGRGR
0,Amumu,Xin Zhao,GORGGRR
0,Amumu,Yasuo,GRRRGRR
0,Amumu,Yone,GRRRGRR
0,Amumu,Yorick,GRRGGRR
0,Amumu,Yuumi,RORGRRR
0,Amumu,Zac,GORRGRR
0,Amumu,Zed,GRRRGRR
0,Amumu,Zeri,RRRGRRR
0,Amumu,Ziggs,GROGRRR
0,Amumu,Zilean,GORGROG
0,Amumu,Zoe,RRRGRRR
0,Amumu,Zyra,RORGRRR
0,Anivia,Aatrox,RRRRRRR
0,Anivia,Ahri,GGRGGRR
0,Anivia,Akali,GORRRRR
0,Anivia,Akshan,RORGGRR
0,Anivia,Alistar,RRRGRRG
0,Anivia,Amumu,RRRGRRG
0,Anivia,Anivia,GGGGGGG
0,Anivia,Annie,GORGGRG
0,Anivia,Aphelios,RRRGGRR
0,Anivia,Ashe,GRRGGGG
0,Anivia,Aurelion Sol,RGRGGRR
0,Anivia,Azir,RGRGGRR
0,Anivia,Bard,RRRGGRR
0,Anivia,Bel'Veth,GRRRRRR
0,Anivia,Blitzcrank,RRRGRRG
0,Anivia,Brand,RRRGGOR
0,Anivia,Braum,RRRGRGR
0,Anivia,Briar,GRRRRRR
0,Anivia,Caitlyn,GRRGGRR
0,Anivia,Camille,GRRGRRR
0,Anivia,Cassiopeia,GGRGGRR
0,Anivia,Cho'Gath,RRRGRRG
0,Anivia,Corki,RGRGGRG
0,Anivia,Darius,RRRGRRR
0,Anivia,Diana,GORGRRR
0,Anivia,Dr. Mundo,RRRRRRG
0,Anivia,Draven,RRRGGRR
0,Anivia,Ekko,RORGRRR
0,Anivia,Elise,GRRGORR
0,Anivia,Evelynn,GROGRRG
0,Anivia,Ezreal,RRRGGRR
0,Anivia,Fiddlesticks,RROGGRG
0,Anivia,Fiora,GRRGRRR
0,Anivia,Fizz,RGRGRRR
0,Anivia,Galio,RORGRRR
0,Anivia,Gangplank,RRRGRRG
0,Anivia,Garen,RRRRRRR
0,Anivia,Gnar,RRRROGR
0,Anivia,Gragas,RRRGRGR
0,Anivia,Graves,RRRGGRR
0,Anivia,Gwen,GRRGRRR
0,Anivia,Hecarim,RRRGRRR
0,Anivia,Heimerdinger,RORGGRG
0,Anivia,Illaoi,GRRGRRR
0,Anivia,Irelia,GORGRRR
0,Anivia,Ivern,RRRGGOR
0,Anivia,Janna,GRGGGRG
0,Anivia,Jarvan IV,RRRGRRR
0,Anivia,Jax,RRRGRRG
0,Anivia,Jayce,RORGORR
0,Anivia,Jhin,RRRGGRR
0,Anivia,Jinx,GRRGGRR
0,Anivia,K'Sante,RRRGRRR
0,Anivia,Kai'Sa,GRRGGRR
0,Anivia,Kalista,GRRGGRR
0,Anivia,Karma,GRRGGRR
0,Anivia,Karthus,RRRGGRG
0,Anivia,Kassadin,RGRGRRG
0,Anivia,Katarina,GGRRRRG
0,Anivia,Kayle,GRRGORG
0,Anivia,Kayn,RRRGRRR
0,Anivia,Kennen,RRRRGRR
0,Anivia,Kha'Zix,RRRGRRR
0,Anivia,Kindred,RRGGGRR
0,Anivia,Kled,RRRRRRR
0,Anivia,Kog'Maw,RRRGGRR
0,Anivia,LeBlanc,GGRGGRR
0,Anivia,Lee Sin,RRRRRRR
0,Anivia,Leona,GRRGRRR
0,Anivia,Lillia,GROGRRR
0,Anivia,Lissandra,GGRGGGR
0,Anivia,Lucian,RRRGGRR
0,Anivia,Lulu,GRRGGRR
0,Anivia,Lux,GORGGRR
0,Anivia,Malphite,RRRGRRG
0,Anivia,Malzahar,RGRGGRR
0,Anivia,Maokai,RROGRRR
0,Anivia,Master Yi,RRRGRRG
0,Anivia,Millio,RRRGGRR
0,Anivia,Miss Fortune,GRRGGRR
0,Anivia,Mordekaiser,RRRRRRR
0,Anivia,Morgana,GRRGGRG
0,Anivia,Naafiri,GGRGRRR
0,Anivia,Nami,GRRGGRR
0,Anivia,Nasus,RRRGRRG
0,Anivia,Nautilus,RRRGRRR
0,Anivia,Neeko,GORGGRR
0,Anivia,Nidalee,GRRGGRG
0,Anivia,Nilah,GRRGRRR
0,Anivia,Nocturne,RROGRRR
0,Anivia,Nunu & Willump,RRRGRGG
0,Anivia,Olaf,RRRGRGR
0,Anivia,Orianna,GGRGGRR
0,Anivia,Ornn,RRGGRGR
0,Anivia,Pantheon,RORGRRR
0,Anivia,Poppy,GRRGRRR
0,Anivia,Pyke,RRRGRRR
0,Anivia,Qiyana,GGRGRRR
0,Anivia,Quinn,GRRGGRR
0,Anivia,Rakan,RRRGRRR
0,Anivia,Rammus,RRRGRRG
0,Anivia,Rek'Sai,GRRGRRR
0,Anivia,Rell,GRRGRRR
0,Anivia,Renata Glasc,GRRGGRR
0,Anivia,Renekton,RRRRRRR
0,Anivia,Rengar,RRRRRRR
0,Anivia,Riven,GRRRRRR
0,Anivia,Rumble,RORRRRR
0,Anivia,Ryze,RORGGRG
0,Anivia,Samira,GRRGGRR
0,Anivia,Searphine,GRRGGRR
0,Anivia,Sejuani,GRRGRGR
0,Anivia,Senna,GRRGGRR
0,Anivia,Sett,RRRRRRR
0,Anivia,Shaco,RROGRRG
0,Anivia,Shen,RRRRRRR
0,Anivia,Shyvana,GRRRRRR
0,Anivia,Singed,RRRGRRG
0,Anivia,Sion,RRRGRRG
0,Anivia,Sivir,GRRGGRG
0,Anivia,Skarner,RRRGRRR
0,Anivia,Sona,GRRGGRR
0,Anivia,Soraka,GRRGGRG
0,Anivia,Swain,RORGGRR
0,Anivia,Sylas,RRRGROR
0,Anivia,Syndra,GGRGGRR
0,Anivia,Tahm Kench,RROGRRR
0,Anivia,Taliyah,GORGGRR
0,Anivia,Talon,RORGRRR
0,Anivia,Taric,RRRGRRG
0,Anivia,Teemo,RRRGGRG
0,Anivia,Thresh,RRRGGRR
0,Anivia,Tristana,GRRGGRG
0,Anivia,Trundle,RRRGRGR
0,Anivia,Tryndamere,RRRRRGG
0,Anivia,Twisted Fate,RGRGGRG
0,Anivia,Twitch,RRRGGRG
0,Anivia,Udyr,RRRGROG
0,Anivia,Urgot,RRRGGRR
0,Anivia,Varus,RORGGRR
0,Anivia,Vayne,GRRGGRR
0,Anivia,Veigar,RGRGGRG
0,Anivia,Vel'Koz,RORGGRR
0,Anivia,Vex,GGRGGRR
0,Anivia,Vi,GRRGRRR
0,Anivia,Viego,RRRRRRR
0,Anivia,Viktor,RGRGGRR
0,Anivia,Vladimir,RGRRGRR
0,Anivia,Volibear,RRGGRGR
0,Anivia,Warwick,RRRGRRG
0,Anivia,Wukong,RRRGRRR
0,Anivia,Xayah,GRRGGRR
0,Anivia,Xerath,RORGGRR
0,Anivia,Xin Zhao,RRRGRRR
0,Anivia,Yasuo,RGRRRRR
0,Anivia,Yone,RORRRRR
0,Anivia,Yorick,RRRGRRR
0,Anivia,Yuumi,GRRGGRR
0,Anivia,Zac,RRRRRRR
0,Anivia,Zed,RGRRRRR
0,Anivia,Zeri,GRRGGRR
0,Anivia,Ziggs,RORGGRR
0,Anivia,Zilean,RRRGGRG
0,Anivia,Zoe,GGRGGRR
0,Anivia,Zyra,GRRGGRR
0,Annie,Aatrox,RRRRROR
0,Annie,Ahri,GORGGRR
0,Annie,Akali,GOORRRR
0,Annie,Akshan,ROOGGRR
0,Annie,Alistar,RORGROG
0,Annie,Amumu,RORGRRG
0,Annie,Anivia,GORGGRG
0,Annie,Annie,GGGGGGG
0,Annie,Aphelios,RROGGRR
0,Annie,Ashe,GOOGGRG
0,Annie,Aurelion Sol,RORGGOR
0,Annie,Azir,RORGGRR
0,Annie,Bard,RORGGOR
0,Annie,Bel'Veth,GRRRRRR
0,Annie,Blitzcrank,RORGRRG
0,Annie,Brand,ROOGGOR
0,Annie,Braum,ROOGRRR
0,Annie,Briar,GRRRROR
0,Annie,Caitlyn,GROGGRR
0,Annie,Camille,GROGRRR
0,Annie,Cassiopeia,GOOGGRR
0,Annie,Cho'Gath,RRRGRRG
0,Annie,Corki,RORGGRG
0,Annie,Darius,RROGROR
0,Annie,Diana,GOOGRRR
0,Annie,Dr. Mundo,RRORRRG
0,Annie,Draven,RROGGOR
0,Annie,Ekko,ROOGRRR
0,Annie,Elise,GROGOOR
0,Annie,Evelynn,GRRGROG
0,Annie,Ezreal,RRGGGRR
0,Annie,Fiddlesticks,RRRGGOG
0,Annie,Fiora,GROGRRR
0,Annie,Fizz,RORGRRR
0,Annie,Galio,RGRGRRR
0,Annie,Gangplank,RROGRRG
0,Annie,Garen,RRORRRR
0,Annie,Gnar,RRRRORR
0,Annie,Gragas,RROGRRR
0,Annie,Graves,RROGGRR
0,Annie,Gwen,GROGRRR
0,Annie,Hecarim,RRRGRRR
0,Annie,Heimerdinger,RGRGGRG
0,Annie,Illaoi,GROGRRR
0,Annie,Irelia,GOOGRRR
0,Annie,Ivern,RROGGRR
0,Annie,Janna,GORGGRG
0,Annie,Jarvan IV,RROGRRR
0,Annie,Jax,RRRGROG
0,Annie,Jayce,ROOGORR
0,Annie,Jhin,RROGGRR
0,Annie,Jinx,GROGGRR
0,Annie,K'Sante,RROGRRR
0,Annie,Kai'Sa,GROGGRR
0,Annie,Kalista,GRRGGRR
0,Annie,Karma,GOOGGRR
0,Annie,Karthus,RRRGGOG
0,Annie,Kassadin,ROOGRRG
0,Annie,Katarina,GOORROG
0,Annie,Kayle,GROGORG
0,Annie,Kayn,RROGROR
0,Annie,Kennen,RRRRGRR
0,Annie,Kha'Zix,RRRGRRR
0,Annie,Kindred,RRRGGOR
0,Annie,Kled,RRRRROR
0,Annie,Kog'Maw,RRRGGRR
0,Annie,LeBlanc,GOOGGOR
0,Annie,Lee Sin,RRORRRR
0,Annie,Leona,GOOGRRR
0,Annie,Lillia,GRRGRRR
0,Annie,Lissandra,GOOGGRR
0,Annie,Lucian,RROGGRR
0,Annie,Lulu,GORGGRR
0,Annie,Lux,GGGGGRR
0,Annie,Malphite,RRRGRRG
0,Annie,Malzahar,ROOGGRR
0,Annie,Maokai,RORGRRR
0,Annie,Master Yi,RROGRRG
0,Annie,Millio,ROGGGRR
0,Annie,Miss Fortune,GROGGRR
0,Annie,Mordekaiser,RRRRROR
0,Annie,Morgana,GOOGGRG
0,Annie,Naafiri,GORGRRR
0,Annie,Nami,GORGGRR
0,Annie,Nasus,RRRGRRG
0,Annie,Nautilus,RORGRRR
0,Annie,Neeko,GGRGGRR
0,Annie,Nidalee,GROGGRG
0,Annie,Nilah,GROGRRR
0,Annie,Nocturne,RRRGROR
0,Annie,Nunu & Willump,RROGRRG
0,Annie,Olaf,RROGRRR
0,Annie,Orianna,GORGGRR
0,Annie,Ornn,RRRGRRR
0,Annie,Pantheon,ROOGRRR
0,Annie,Poppy,GRRGRRR
0,Annie,Pyke,RORGRRR
0,Annie,Qiyana,GOGGRRR
0,Annie,Quinn,GROGGRR
0,Annie,Rakan,RORGRRR
0,Annie,Rammus,RRRGRRG
0,Annie,Rek'Sai,GRRGRRR
0,Annie,Rell,GOOGROR
0,Annie,Renata Glasc,GOOGGRR
0,Annie,Renekton,RRRRRRR
0,Annie,Rengar,RRRRRRR
0,Annie,Riven,GRORROR
0,Annie,Rumble,RORRRRR
0,Annie,Ryze,ROOGGOG
0,Annie,Samira,GROGGOR
0,Annie,Searphine,GOGGGRR
0,Annie,Sejuani,GROGRRR
0,Annie,Senna,GOOGGRR
0,Annie,Sett,RRORRRR
0,Annie,Shaco,RRRGROG
0,Annie,Shen,RRORRRR
0,Annie,Shyvana,GRRRRRR
0,Annie,Singed,RROGRRG
0,Annie,Sion,RRRGROG
0,Annie,Sivir,GROGGRG
0,Annie,Skarner,RRRGRRR
0,Annie,Sona,GOGGGRR
0,Annie,Soraka,GORGGRG
0,Annie,Swain,RGOGGOR
0,Annie,Sylas,RRGGRRR
0,Annie,Syndra,GOGGGRR
0,Annie,Tahm Kench,RORGROR
0,Annie,Taliyah,GOGGGRR
0,Annie,Talon,ROOGROR
0,Annie,Taric,ROOGRRG
0,Annie,Teemo,RRRGGRG
0,Annie,Thresh,RORGGRR
0,Annie,Tristana,GRRGGRG
0,Annie,Trundle,RRRGRRR
0,Annie,Tryndamere,RRORRRG
0,Annie,Twisted Fate,ROGGGRG
0,Annie,Twitch,RRRGGRG
0,Annie,Udyr,RROGRRG
0,Annie,Urgot,RROGGOR
0,Annie,Varus,ROOGGOR
0,Annie,Vayne,GROGGRR
0,Annie,Veigar,RORGGOG
0,Annie,Vel'Koz,RGRGGRR
0,Annie,Vex,GORGGRR
0,Annie,Vi,GROGRRR
0,Annie,Viego,RRRRRRR
0,Annie,Viktor,ROOGGRR
0,Annie,Vladimir,ROORGOR
0,Annie,Volibear,RRRGRRR
0,Annie,Warwick,RROGRRG
0,Annie,Wukong,RRRGRRR
0,Annie,Xayah,GRRGGRR
0,Annie,Xerath,RGRGGRR
0,Annie,Xin Zhao,RROGROR
0,Annie,Yasuo,ROGRRRR
0,Annie,Yone,ROORRRR
0,Annie,Yorick,RROGRRR
0,Annie,Yuumi,GORGGRR
0,Annie,Zac,RRRRRRR
0,Annie,Zed,ROORRRR
0,Annie,Zeri,GRGGGRR
0,Annie,Ziggs,RORGGRR
0,Annie,Zilean,ROGGGOG
0,Annie,Zoe,GOOGGRR
0,Annie,Zyra,GORGGRR
0,Aphelios,Aatrox,GRRRRRR
0,Aphelios,Ahri,RRRGGRR
0,Aphelios,Akali,RRORRRR
0,Aphelios,Akshan,GROGGRR
0,Aphelios,Alistar,GRRGRRR
0,Aphelios,Amumu,GRRGRRR
0,Aphelios,Anivia,RRRGGRR
0,Aphelios,Annie,RROGGRR
0,Aphelios,Aphelios,GGGGGGG
0,Aphelios,Ashe,ROOGGRR
0,Aphelios,Aurelion Sol,GRRGGOR
0,Aphelios,Azir,GRRGGRR
0,Aphelios,Bard,GRRGGRR
0,Aphelios,Bel'Veth,RRRRRRR
0,Aphelios,Blitzcrank,RRRGRRR
0,Aphelios,Brand,GROGGRR
0,Aphelios,Braum,GROGRRR
0,Aphelios,Briar,RRRRRRR
0,Aphelios,Caitlyn,RGOGGRR
0,Aphelios,Camille,RROGRRR
0,Aphelios,Cassiopeia,RROGGRR
0,Aphelios,Cho'Gath,GRRGRRR
0,Aphelios,Corki,GRRGGRR
0,Aphelios,Darius,GROGRRR
0,Aphelios,Diana,RROGRGR
0,Aphelios,Dr. Mundo,GRORRRR
0,Aphelios,Draven,GGOGGRR
0,Aphelios,Ekko,GROGRRR
0,Aphelios,Elise,RROGORR
0,Aphelios,Evelynn,RRRGRRR
0,Aphelios,Ezreal,GGOGGRR
0,Aphelios,Fiddlesticks,RRRGGRR
0,Aphelios,Fiora,RROGRRR
0,Aphelios,Fizz,GRRGRRR
0,Aphelios,Galio,GRRGRRR
0,Aphelios,Gangplank,GROGRRR
0,Aphelios,Garen,GRORRRR
0,Aphelios,Gnar,GRRRORR
0,Aphelios,Gragas,GROGRRR
0,Aphelios,Graves,GROGGRR
0,Aphelios,Gwen,RROGRRR
0,Aphelios,Hecarim,GRRGRRR
0,Aphelios,Heimerdinger,GRRGGRR
0,Aphelios,Illaoi,RRGGRRR
0,Aphelios,Irelia,RRGGRRR
0,Aphelios,Ivern,GROGGRR
0,Aphelios,Janna,RRRGGRR
0,Aphelios,Jarvan IV,GROGRRR
0,Aphelios,Jax,GRRGRRR
0,Aphelios,Jayce,GROGORR
0,Aphelios,Jhin,GGGGGRR
0,Aphelios,Jinx,RGOGGRR
0,Aphelios,K'Sante,GROGRRR
0,Aphelios,Kai'Sa,RGOGGRR
0,Aphelios,Kalista,RGRGGRR
0,Aphelios,Karma,RRGGGRR
0,Aphelios,Karthus,GRRGGRR
0,Aphelios,Kassadin,GROGRRR
0,Aphelios,Katarina,RRORRRR
0,Aphelios,Kayle,RROGOOR
0,Aphelios,Kayn,GROGRRR
0,Aphelios,Kennen,GRRRGRR
0,Aphelios,Kha'Zix,GRRGRRR
0,Aphelios,Kindred,RRRGGRR
0,Aphelios,Kled,GRRRRRR
0,Aphelios,Kog'Maw,GGRGGRR
0,Aphelios,LeBlanc,RROGGRR
0,Aphelios,Lee Sin,GRGRRRR
0,Aphelios,Leona,RROGRGR
0,Aphelios,Lillia,RRRGRRR
0,Aphelios,Lissandra,RROGGRR
0,Aphelios,Lucian,GGOGGRR
0,Aphelios,Lulu,RRRGGRR
0,Aphelios,Lux,RROGGRR
0,Aphelios,Malphite,GRRGRRR
0,Aphelios,Malzahar,GROGGRR
0,Aphelios,Maokai,GRRGRRR
0,Aphelios,Master Yi,GRGGRRR
0,Aphelios,Millio,GROGGRR
0,Aphelios,Miss Fortune,RGOGGRR
0,Aphelios,Mordekaiser,GRRRRRR
0,Aphelios,Morgana,RROGGOR
0,Aphelios,Naafiri,RRRGRRR
