,Guessed_Champion,Actual_Champion,Comparison
699,Alistar,Irelia,RRRGGRR
700,Alistar,Ivern,GRRGRRR
701,Alistar,Janna,RGRGRRG
702,Alistar,Jarvan IV,GRRGGRR
703,Alistar,Jax,GRRGGOG
704,Alistar,Jayce,GRRGORR
705,Alistar,Jhin,GRRGRRR
706,Alistar,Jinx,RRRGRRR
707,Alistar,K'Sante,GRRGGRR
708,Alistar,Kai'Sa,RRRGRRR
709,Alistar,Kalista,RRRGRRR
710,Alistar,Karma,RGRGRRR
711,Alistar,Karthus,GRRGRRG
712,Alistar,Kassadin,GRRGGRG
713,Alistar,Katarina,RRRRGRG
714,Alistar,Kayle,RRRGORG
715,Alistar,Kayn,GRRGGOR
716,Alistar,Kennen,GRRRRRR
717,Alistar,Kha'Zix,GRRGGRR
718,Alistar,Kindred,RRRGRGR
719,Alistar,Kled,GRRRGRR
720,Alistar,Kog'Maw,GRRGRRR
721,Alistar,LeBlanc,RRRGRRR
722,Alistar,Lee Sin,GRRRGRR
723,Alistar,Leona,RGRGGRR
724,Alistar,Lillia,RRRGGRR
725,Alistar,Lissandra,RRRGRRR
726,Alistar,Lucian,GRRGRRR
727,Alistar,Lulu,RGRGRRR
728,Alistar,Lux,RORGRRR
729,Alistar,Malphite,GRRGGRG
730,Alistar,Malzahar,GRRGRRR
731,Alistar,Maokai,GORGGRR
732,Alistar,Master Yi,GRRGGRG
733,Alistar,Millio,GGRGRRR
734,Alistar,Miss Fortune,RRRGRRR
735,Alistar,Mordekaiser,GRRRGRR
736,Alistar,Morgana,RGRGRRG
737,Alistar,Naafiri,RRRGGRR
738,Alistar,Nami,RGRGRRR
739,Alistar,Nasus,GRRGGRG
740,Alistar,Nautilus,GGRGGRR
741,Alistar,Neeko,RORGRRR
742,Alistar,Nidalee,RRRGRRG
743,Alistar,Nilah,RRRGGRR
744,Alistar,Nocturne,GRRGGGR
745,Alistar,Nunu & Willump,GRRGGRG
746,Alistar,Olaf,GRRGGRR
747,Alistar,Orianna,RRRGRRR
748,Alistar,Ornn,GRRGGRR
749,Alistar,Pantheon,GORGGRR
750,Alistar,Poppy,RRRGGRR
751,Alistar,Pyke,GGRGGRR
752,Alistar,Qiyana,RRRGGRR
753,Alistar,Quinn,RRRGRRR
754,Alistar,Rakan,GGRGGRR
755,Alistar,Rammus,GRRGGRG
756,Alistar,Rek'Sai,RRRGGRR
757,Alistar,Rell,RGRGGRR
758,Alistar,Renata Glasc,RGRGRRR
759,Alistar,Renekton,GRRRGRR
760,Alistar,Rengar,GRRRGRR
761,Alistar,Riven,RRRRGRR
762,Alistar,Rumble,GRRRGRR
763,Alistar,Ryze,GRRGRGG
764,Alistar,Samira,RRRGRRR
765,Alistar,Searphine,RGRGRRR
766,Alistar,Sejuani,RRRGGRR
767,Alistar,Senna,RGRGRRR
768,Alistar,Sett,GRRRGRR
769,Alistar,Shaco,GRRGGGG
770,Alistar,Shen,GRRRGRR
771,Alistar,Shyvana,RRRRGRR
772,Alistar,Singed,GRRGGRG
773,Alistar,Sion,GRRGGRG
774,Alistar,Sivir,RRRGRRG
775,Alistar,Skarner,GRRGGRR
776,Alistar,Sona,RGRGRRR
777,Alistar,Soraka,RGRGRRG
778,Alistar,Swain,GORGRRR
779,Alistar,Sylas,GRRGGRR
780,Alistar,Syndra,RRRGRRR
781,Alistar,Tahm Kench,GORGGOR
782,Alistar,Taliyah,RRRGRRR
783,Alistar,Talon,GRRGGRR
784,Alistar,Taric,GGRGGRG
785,Alistar,Teemo,GRRGRRG
786,Alistar,Thresh,GGRGRRR
787,Alistar,Tristana,RRRGRRG
788,Alistar,Trundle,GRRGGRR
789,Alistar,Tryndamere,GRRRGRG
790,Alistar,Twisted Fate,GRRGRRG
791,Alistar,Twitch,GRRGRRG
792,Alistar,Udyr,GRRGGRG
793,Alistar,Urgot,GRRGRRR
794,Alistar,Varus,GRRGROR
795,Alistar,Vayne,RRRGRRR
796,Alistar,Veigar,GRRGROG
797,Alistar,Vel'Koz,GORGRRR
798,Alistar,Vex,RRRGRRR
799,Alistar,Vi,RRRGGRR
800,Alistar,Viego,GRRRGRR
801,Alistar,Viktor,GRRGRRR
802,Alistar,Vladimir,GRRRRRR
803,Alistar,Volibear,GRRGGRR
804,Alistar,Warwick,GRRGGRG
805,Alistar,Wukong,GRRGGRR
806,Alistar,Xayah,RRRGRRR
807,Alistar,Xerath,GORGRRR
808,Alistar,Xin Zhao,GRRGGRR
809,Alistar,Yasuo,GRRRGRR
810,Alistar,Yone,GRRRGRR
811,Alistar,Yorick,GRRGGRR
812,Alistar,Yuumi,RGRGRRR
813,Alistar,Zac,GRRRGRR
814,Alistar,Zed,GRRRGRR
815,Alistar,Zeri,RRRGRRR
816,Alistar,Ziggs,GRRGRRR
817,Alistar,Zilean,GGRGROG
818,Alistar,Zoe,RRRGRRR
819,Alistar,Zyra,RGRGRRR
820,Amumu,Aatrox,GRRRGOR
821,Amumu,Ahri,RRRGRGR
822,Amumu,Akali,RRRRGRR
823,Amumu,Akshan,GRRGRGR
824,Amumu,Alistar,GORGGRG
825,Amumu,Amumu,GGGGGGG
826,Amumu,Anivia,RRRGRRG
827,Amumu,Annie,RORGRRG
828,Amumu,Aphelios,GRRGRRR
829,Amumu,Ashe,RORGRRG
830,Amumu,Aurelion Sol,GRRGRRR
831,Amumu,Azir,GRRGRGR
832,Amumu,Bard,GORGRRR
833,Amumu,Bel'Veth,RORRGRR
834,Amumu,Blitzcrank,RORGGRG
835,Amumu,Brand,GORGRRR
836,Amumu,Braum,GORGGRR
837,Amumu,Caitlyn,RRRGRRR
838,Amumu,Camille,RRRGGRR
839,Amumu,Cassiopeia,RRRGROR
840,Amumu,Cho'Gath,GRRGGRG
841,Amumu,Corki,GROGRRG
842,Amumu,Darius,GRRGGRR
843,Amumu,Diana,RORGGRR
844,Amumu,Dr. Mundo,GRRRGRG
845,Amumu,Draven,GRRGRRR
846,Amumu,Ekko,GORGGRR
847,Amumu,Elise,RORGORR
848,Amumu,Evelynn,RORGGRG
849,Amumu,Ezreal,GRRGRRR
850,Amumu,Fiddlesticks,RORGRRG
851,Amumu,Fiora,RRRGGRR
852,Amumu,Fizz,GROGGRR
853,Amumu,Galio,GORGGRR
854,Amumu,Gangplank,GRRGGRG
855,Amumu,Garen,GRRRGRR
856,Amumu,Gnar,GRORORR
857,Amumu,Gragas,GORGGRR
858,Amumu,Graves,GORGRRR
859,Amumu,Gwen,RRRGGRR
860,Amumu,Hecarim,GOOGGRR
861,Amumu,Heimerdinger,GOOGRRG
862,Amumu,Illaoi,RRRGGRR
863,Amumu,Irelia,RRRGGRR
864,Amumu,Ivern,GORGRRR
865,Amumu,Janna,RORGROG
866,Amumu,Jarvan IV,GORGGRR
867,Amumu,Jax,GORGGOG
868,Amumu,Jayce,GRRGORR
869,Amumu,Jhin,GRRGRRR
870,Amumu,Jinx,RRRGRRR
871,Amumu,K'Sante,GRRGGGR
872,Amumu,Kai'Sa,RRRGROR
873,Amumu,Kalista,RROGRRR
874,Amumu,Karma,RORGRRR
875,Amumu,Karthus,GOOGRRG
876,Amumu,Kassadin,GRRGGOG
877,Amumu,Katarina,RRRRGRG
878,Amumu,Kayle,RRRGORG
879,Amumu,Kayn,GORGGOR
880,Amumu,Kennen,GRORRRR
881,Amumu,Kha'Zix,GORGGRR
882,Amumu,Kindred,RORGRRR
883,Amumu,Kled,GRORGRR
884,Amumu,Kog'Maw,GRRGRRR
885,Amumu,LeBlanc,RRRGRRR
886,Amumu,Lee Sin,GORRGRR
887,Amumu,Leona,RORGGRR
888,Amumu,Lillia,RORGGRR
889,Amumu,Lissandra,RRRGRRR
890,Amumu,Lucian,GRRGRRR
891,Amumu,Lulu,ROOGRRR
892,Amumu,Lux,RORGRRR
893,Amumu,Malphite,GRRGGOG
894,Amumu,Malzahar,GRRGROR
895,Amumu,Maokai,GGRGGRR
896,Amumu,Master Yi,GORGGRG
897,Amumu,Millio,GORGRRR
898,Amumu,Miss Fortune,RRRGRRR
899,Amumu,Mordekaiser,GRRRGRR
900,Amumu,Morgana,RORGRRG
901,Amumu,Naafiri,RRRGGGR
902,Amumu,Nami,RORGROR
903,Amumu,Nasus,GRRGGGG
904,Amumu,Nautilus,GORGGRR
905,Amumu,Neeko,RORGRRR
906,Amumu,Nidalee,RORGRRG
907,Amumu,Nilah,RRRGGRR
908,Amumu,Nocturne,GORGGRR
909,Amumu,Nunu & Willump,GORGGRG
910,Amumu,Olaf,GORGGRR
911,Amumu,Orianna,RRRGRRR
912,Amumu,Ornn,GRRGGRR
913,Amumu,Pantheon,GORGGRR
914,Amumu,Poppy,ROOGGRR
915,Amumu,Pyke,GORGGRR
916,Amumu,Qiyana,RRRGGRR
917,Amumu,Quinn,RRRGRRR
918,Amumu,Rakan,GORGGRR
919,Amumu,Rammus,GORGGGG
920,Amumu,Rek'Sai,RORGGOR
921,Amumu,Rell,RORGGRR
922,Amumu,Renata Glasc,RORGRRR
923,Amumu,Renekton,GRRRGGR
924,Amumu,Rengar,GORRGOR
925,Amumu,Riven,RRRRGRR
926,Amumu,Rumble,GRORGRR
927,Amumu,Ryze,GRRGRRG
928,Amumu,Samira,RRRGROR
929,Amumu,Searphine,RORGRRR
930,Amumu,Sejuani,RORGGRR
931,Amumu,Senna,ROOGRRR
932,Amumu,Sett,GRRRGRR
933,Amumu,Shaco,GORGGRG
934,Amumu,Shen,GRRRGRR
935,Amumu,Shyvana,RORRGRR
936,Amumu,Singed,GRRGGRG
937,Amumu,Sion,GRRGGRG
938,Amumu,Sivir,RRRGRGG
939,Amumu,Skarner,GORGGGR
940,Amumu,Sona,RORGRRR
941,Amumu,Soraka,RORGRRG
942,Amumu,Swain,GORGRRR
943,Amumu,Sylas,GRRGGRR
944,Amumu,Syndra,RRRGRRR
945,Amumu,Tahm Kench,GORGGRR
946,Amumu,Taliyah,RORGRGR
947,Amumu,Talon,GORGGRR
948,Amumu,Taric,GORGGRG
949,Amumu,Teemo,GROGRRG
950,Amumu,Thresh,GOOGRRR
951,Amumu,Tristana,RROGRRG
952,Amumu,Trundle,GORGGRR
953,Amumu,Tryndamere,GRRRGRG
954,Amumu,Twisted Fate,GRRGRRG
955,Amumu,Twitch,GRRGRRG
956,Amumu,Udyr,GORGGRG
957,Amumu,Urgot,GRRGRRR
958,Amumu,Varus,GRRGROR
959,Amumu,Vayne,RRRGRRR
960,Amumu,Veigar,GROGRRG
961,Amumu,Vel'Koz,GORGRRR
962,Amumu,Vex,RROGRRR
963,Amumu,Vi,RORGGRR
964,Amumu,Viego,GOORGRR
965,Amumu,Viktor,GRRGRRR
966,Amumu,Vladimir,GRRRRRR
967,Amumu,Volibear,GORGGRR
968,Amumu,Warwick,GORGGRG
969,Amumu,Wukong,GORGGRR
970,Amumu,Xayah,RRRGRRR
971,Amumu,Xerath,GORGRGR
972,Amumu,Xin Zhao,GORGGRR
973,Amumu,Yasuo,GRRRGRR
974,Amumu,Yone,GRRRGRR
975,Amumu,Yorick,GRRGGRR
976,Amumu,Yuumi,RORGRRR
977,Amumu,Zac,GORRGRR
978,Amumu,Zed,GRRRGRR
979,Amumu,Zeri,RRRGRRR
980,Amumu,Ziggs,GROGRRR
981,Amumu,Zilean,GORGROG
982,Amumu,Zoe,RRRGRRR
983,Amumu,Zyra,RORGRRR
984,Anivia,Aatrox,RRRRRRR
985,Anivia,Ahri,GGRGGRR
986,Anivia,Akali,GORRRRR
987,Anivia,Akshan,RORGGRR
988,Anivia,Alistar,RRRGRRG
989,Anivia,Amumu,RRRGRRG
990,Anivia,Anivia,GGGGGGG
991,Anivia,Annie,GORGGRG
992,Anivia,Aphelios,RRRGGRR
993,Anivia,Ashe,GRRGGGG
994,Anivia,Aurelion Sol,RGRGGRR
995,Anivia,Azir,RGRGGRR
996,Anivia,Bard,RRRGGRR
997,Anivia,Bel'Veth,GRRRRRR
998,Anivia,Blitzcrank,RRRGRRG
999,Anivia,Brand,RRRGGOR
1000,Anivia,Braum,RRRGRGR
1001,Anivia,Caitlyn,GRRGGRR
1002,Anivia,Camille,GRRGRRR
1003,Anivia,Cassiopeia,GGRGRRR
1004,Anivia,Cho'Gath,RRRGRRG
1005,Anivia,Corki,RGRGGRG
1006,Anivia,Darius,RRRGRRR
1007,Anivia,Diana,GORGRRR
1008,Anivia,Dr. Mundo,RRRRRRG
1009,Anivia,Draven,RRRGGRR
1010,Anivia,Ekko,RORGRRR
1011,Anivia,Elise,GRRGORR
1012,Anivia,Evelynn,GROGRRG
1013,Anivia,Ezreal,RRRGGRR
1014,Anivia,Fiddlesticks,RROGGRG
1015,Anivia,Fiora,GRRGRRR
1016,Anivia,Fizz,RGRGRRR
1017,Anivia,Galio,RORGRRR
1018,Anivia,Gangplank,RRRGRRG
1019,Anivia,Garen,RRRRRRR
1020,Anivia,Gnar,RRRROGR
1021,Anivia,Gragas,RRRGRGR
1022,Anivia,Graves,RRRGGRR
1023,Anivia,Gwen,GRRGRRR
1024,Anivia,Hecarim,RRRGRRR
1025,Anivia,Heimerdinger,RORGGRG
1026,Anivia,Illaoi,GRRGRRR
1027,Anivia,Irelia,GORGRRR
1028,Anivia,Ivern,RRRGGOR
1029,Anivia,Janna,GRGGGRG
1030,Anivia,Jarvan IV,RRRGRRR
1031,Anivia,Jax,RRRGRRG
1032,Anivia,Jayce,RORGORR
1033,Anivia,Jhin,RRRGGRR
1034,Anivia,Jinx,GRRGGRR
1035,Anivia,K'Sante,RRRGRRR
1036,Anivia,Kai'Sa,GRRGGRR
1037,Anivia,Kalista,GRRGGRR
1038,Anivia,Karma,GRRGGRR
1039,Anivia,Karthus,RRRGGRG
1040,Anivia,Kassadin,RGRGRRG
1041,Anivia,Katarina,GGRRRRG
1042,Anivia,Kayle,GRRGORG
1043,Anivia,Kayn,RRRGRRR
1044,Anivia,Kennen,RRRRGRR
1045,Anivia,Kha'Zix,RRRGRRR
1046,Anivia,Kindred,RRGGGRR
1047,Anivia,Kled,RRRRRRR
1048,Anivia,Kog'Maw,RRRGGRR
1049,Anivia,LeBlanc,GGRGGRR
1050,Anivia,Lee Sin,RRRRRRR
1051,Anivia,Leona,GRRGRRR
1052,Anivia,Lillia,GROGRRR
1053,Anivia,Lissandra,GGRGGGR
1054,Anivia,Lucian,RRRGGRR
1055,Anivia,Lulu,GRRGGRR
1056,Anivia,Lux,GORGGRR
1057,Anivia,Malphite,RRRGRRG
1058,Anivia,Malzahar,RGRGGRR
1059,Anivia,Maokai,RROGRRR
1060,Anivia,Master Yi,RRRGRRG
1061,Anivia,Millio,RRRGGRR
1062,Anivia,Miss Fortune,GRRGGRR
1063,Anivia,Mordekaiser,RRRRRRR
1064,Anivia,Morgana,GRRGGRG
1065,Anivia,Naafiri,GGRGRRR
1066,Anivia,Nami,GRRGGRR
1067,Anivia,Nasus,RRRGRRG
1068,Anivia,Nautilus,RRRGRRR
1069,Anivia,Neeko,GORGGRR
1070,Anivia,Nidalee,GRRGGRG
1071,Anivia,Nilah,GRRGRRR
1072,Anivia,Nocturne,RROGRRR
1073,Anivia,Nunu & Willump,RRRGRGG
1074,Anivia,Olaf,RRRGRGR
1075,Anivia,Orianna,GGRGGRR
1076,Anivia,Ornn,RRGGRGR
1077,Anivia,Pantheon,RORGRRR
1078,Anivia,Poppy,GRRGRRR
1079,Anivia,Pyke,RRRGRRR
1080,Anivia,Qiyana,GGRGRRR
1081,Anivia,Quinn,GRRGGRR
1082,Anivia,Rakan,RRRGRRR
1083,Anivia,Rammus,RRRGRRG
1084,Anivia,Rek'Sai,GRRGRRR
1085,Anivia,Rell,GRRGRRR
1086,Anivia,Renata Glasc,GRRGGRR
1087,Anivia,Renekton,RRRRRRR
1088,Anivia,Rengar,RRRRRRR
1089,Anivia,Riven,GRRRRRR
1090,Anivia,Rumble,RORRRRR
1091,Anivia,Ryze,RORGGRG
1092,Anivia,Samira,GRRGGRR
1093,Anivia,Searphine,GRRGGRR
1094,Anivia,Sejuani,GRRGRGR
1095,Anivia,Senna,GRRGGRR
1096,Anivia,Sett,RRRRRRR
1097,Anivia,Shaco,RROGRRG
1098,Anivia,Shen,RRRRRRR
1099,Anivia,Shyvana,GRRRRRR
1100,Anivia,Singed,RRRGRRG
1101,Anivia,Sion,RRRGRRG
1102,Anivia,Sivir,GRRGGRG
1103,Anivia,Skarner,RRRGRRR
1104,Anivia,Sona,GRRGGRR
1105,Anivia,Soraka,GRRGGRG
1106,Anivia,Swain,RORGGRR
1107,Anivia,Sylas,RRRGROR
1108,Anivia,Syndra,GGRGGRR
1109,Anivia,Tahm Kench,RROGRRR
1110,Anivia,Taliyah,GORGGRR
1111,Anivia,Talon,RORGRRR
1112,Anivia,Taric,RRRGRRG
1113,Anivia,Teemo,RRRGGRG
1114,Anivia,Thresh,RRRGGRR
1115,Anivia,Tristana,GRRGGRG
1116,Anivia,Trundle,RRRGRGR
1117,Anivia,Tryndamere,RRRRRGG
1118,Anivia,Twisted Fate,RGRGGRG
1119,Anivia,Twitch,RRRGGRG
1120,Anivia,Udyr,RRRGROG
1121,Anivia,Urgot,RRRGGRR
1122,Anivia,Varus,RORGGRR
1123,Anivia,Vayne,GRRGGRR
1124,Anivia,Veigar,RGRGGRG
1125,Anivia,Vel'Koz,RORGGRR
1126,Anivia,Vex,GGRGGRR
1127,Anivia,Vi,GRRGRRR
1128,Anivia,Viego,RRRRRRR
1129,Anivia,Viktor,RGRGGRR
1130,Anivia,Vladimir,RGRRGRR
1131,Anivia,Volibear,RRGGRGR
1132,Anivia,Warwick,RRRGRRG
1133,Anivia,Wukong,RRRGRRR
1134,Anivia,Xayah,GRRGGRR
1135,Anivia,Xerath,RORGGRR
1136,Anivia,Xin Zhao,RRRGRRR
1137,Anivia,Yasuo,RGRRRRR
1138,Anivia,Yone,RORRRRR
1139,Anivia,Yorick,RRRGRRR
1140,Anivia,Yuumi,GRRGGRR
1141,Anivia,Zac,RRRRRRR
1142,Anivia,Zed,RGRRRRR
1143,Anivia,Zeri,GRRGGRR
1144,Anivia,Ziggs,RORGGRR
1145,Anivia,Zilean,RRRGGRG
1146,Anivia,Zoe,GGRGGRR
1147,Anivia,Zyra,GRRGGRR
1148,Annie,Aatrox,RRRRROR
1149,Annie,Ahri,GORGGRR
1150,Annie,Akali,GOORRRR
1151,Annie,Akshan,ROOGGRR
1152,Annie,Alistar,RORGROG
1153,Annie,Amumu,RORGRRG
1154,Annie,Anivia,GORGGRG
1155,Annie,Annie,GGGGGGG
1156,Annie,Aphelios,RROGGRR
1157,Annie,Ashe,GOOGGRG
1158,Annie,Aurelion Sol,RORGGOR
1159,Annie,Azir,RORGGRR
1160,Annie,Bard,RORGGOR
1161,Annie,Bel'Veth,GRRRRRR
1162,Annie,Blitzcrank,RORGRRG
1163,Annie,Brand,ROOGGOR
1164,Annie,Braum,ROOGRRR
1165,Annie,Caitlyn,GROGGRR
1166,Annie,Camille,GROGRRR
1167,Annie,Cassiopeia,GOOGRRR
1168,Annie,Cho'Gath,RRRGRRG
1169,Annie,Corki,RORGGRG
1170,Annie,Darius,RROGROR
1171,Annie,Diana,GOOGRRR
1172,Annie,Dr. Mundo,RRORRRG
1173,Annie,Draven,RROGGOR
1174,Annie,Ekko,ROOGRRR
1175,Annie,Elise,GROGOOR
1176,Annie,Evelynn,GRRGROG
1177,Annie,Ezreal,RRGGGRR
1178,Annie,Fiddlesticks,RRRGGOG
1179,Annie,Fiora,GROGRRR
1180,Annie,Fizz,RORGRRR
1181,Annie,Galio,RGRGRRR
1182,Annie,Gangplank,RROGRRG
1183,Annie,Garen,RRORRRR
1184,Annie,Gnar,RRRRORR
1185,Annie,Gragas,RROGRRR
1186,Annie,Graves,RROGGRR
1187,Annie,Gwen,GROGRRR
1188,Annie,Hecarim,RRRGRRR
1189,Annie,Heimerdinger,RGRGGRG
1190,Annie,Illaoi,GROGRRR
1191,Annie,Irelia,GOOGRRR
1192,Annie,Ivern,RROGGRR
1193,Annie,Janna,GORGGRG
1194,Annie,Jarvan IV,RROGRRR
1195,Annie,Jax,RRRGROG
1196,Annie,Jayce,ROOGORR
1197,Annie,Jhin,RROGGRR
1198,Annie,Jinx,GROGGRR
1199,Annie,K'Sante,RROGRRR
1200,Annie,Kai'Sa,GROGGRR
1201,Annie,Kalista,GRRGGRR
1202,Annie,Karma,GOOGGRR
1203,Annie,Karthus,RRRGGOG
1204,Annie,Kassadin,ROOGRRG
1205,Annie,Katarina,GOORROG
1206,Annie,Kayle,GROGORG
1207,Annie,Kayn,RROGROR
1208,Annie,Kennen,RRRRGRR
1209,Annie,Kha'Zix,RRRGRRR
1210,Annie,Kindred,RRRGGOR
1211,Annie,Kled,RRRRROR
1212,Annie,Kog'Maw,RRRGGRR
1213,Annie,LeBlanc,GOOGGOR
1214,Annie,Lee Sin,RRORRRR
1215,Annie,Leona,GOOGRRR
1216,Annie,Lillia,GRRGRRR
1217,Annie,Lissandra,GOOGGRR
1218,Annie,Lucian,RROGGRR
1219,Annie,Lulu,GORGGRR
1220,Annie,Lux,GGGGGRR
1221,Annie,Malphite,RRRGRRG
1222,Annie,Malzahar,ROOGGRR
1223,Annie,Maokai,RORGRRR
1224,Annie,Master Yi,RROGRRG
1225,Annie,Millio,ROGGGRR
1226,Annie,Miss Fortune,GROGGRR
1227,Annie,Mordekaiser,RRRRROR
1228,Annie,Morgana,GOOGGRG
1229,Annie,Naafiri,GORGRRR
1230,Annie,Nami,GORGGRR
1231,Annie,Nasus,RRRGRRG
1232,Annie,Nautilus,RORGRRR
1233,Annie,Neeko,GGRGGRR
1234,Annie,Nidalee,GROGGRG
1235,Annie,Nilah,GROGRRR
1236,Annie,Nocturne,RRRGROR
1237,Annie,Nunu & Willump,RROGRRG
1238,Annie,Olaf,RROGRRR
1239,Annie,Orianna,GORGGRR
1240,Annie,Ornn,RRRGRRR
1241,Annie,Pantheon,ROOGRRR
1242,Annie,Poppy,GRRGRRR
1243,Annie,Pyke,RORGRRR
1244,Annie,Qiyana,GOGGRRR
1245,Annie,Quinn,GROGGRR
1246,Annie,Rakan,RORGRRR
1247,Annie,Rammus,RRRGRRG
1248,Annie,Rek'Sai,GRRGRRR
1249,Annie,Rell,GOOGROR
1250,Annie,Renata Glasc,GOOGGRR
1251,Annie,Renekton,RRRRRRR
1252,Annie,Rengar,RRRRRRR
1253,Annie,Riven,GRORROR
1254,Annie,Rumble,RORRRRR
1255,Annie,Ryze,ROOGGOG
1256,Annie,Samira,GROGGOR
1257,Annie,Searphine,GOGGGRR
1258,Annie,Sejuani,GROGRRR
1259,Annie,Senna,GOOGGRR
1260,Annie,Sett,RRORRRR
1261,Annie,Shaco,RRRGROG
1262,Annie,Shen,RRORRRR
1263,Annie,Shyvana,GRRRRRR
1264,Annie,Singed,RROGRRG
1265,Annie,Sion,RRRGROG
1266,Annie,Sivir,GROGGRG
1267,Annie,Skarner,RRRGRRR
1268,Annie,Sona,GOGGGRR
1269,Annie,Soraka,GORGGRG
1270,Annie,Swain,RGOGGOR
1271,Annie,Sylas,RRGGRRR
1272,Annie,Syndra,GOGGGRR
1273,Annie,Tahm Kench,RORGROR
1274,Annie,Taliyah,GOGGGRR
1275,Annie,Talon,ROOGROR
1276,Annie,Taric,ROOGRRG
1277,Annie,Teemo,RRRGGRG
1278,Annie,Thresh,RORGGRR
1279,Annie,Tristana,GRRGGRG
1280,Annie,Trundle,RRRGRRR
1281,Annie,Tryndamere,RRORRRG
1282,Annie,Twisted Fate,ROGGGRG
1283,Annie,Twitch,RRRGGRG
1284,Annie,Udyr,RROGRRG
1285,Annie,Urgot,RROGGOR
1286,Annie,Varus,ROOGGOR
1287,Annie,Vayne,GROGGRR
1288,Annie,Veigar,RORGGOG
1289,Annie,Vel'Koz,RGRGGRR
1290,Annie,Vex,GORGGRR
1291,Annie,Vi,GROGRRR
1292,Annie,Viego,RRRRRRR
1293,Annie,Viktor,ROOGGRR
1294,Annie,Vladimir,ROORGOR
1295,Annie,Volibear,RRRGRRR
1296,Annie,Warwick,RROGRRG
1297,Annie,Wukong,RRRGRRR
1298,Annie,Xayah,GRRGGRR
1299,Annie,Xerath,RGRGGRR
1300,Annie,Xin Zhao,RROGROR
1301,Annie,Yasuo,ROGRRRR
1302,Annie,Yone,ROORRRR
1303,Annie,Yorick,RROGRRR
1304,Annie,Yuumi,GORGGRR
1305,Annie,Zac,RRRRRRR
1306,Annie,Zed,ROORRRR
1307,Annie,Zeri,GRGGGRR
1308,Annie,Ziggs,RORGGRR
1309,Annie,Zilean,ROGGGOG
1310,Annie,Zoe,GOOGGRR
1311,Annie,Zyra,GORGGRR
1312,Aphelios,Aatrox,GRRRRRR
1313,Aphelios,Ahri,RRRGGRR
1314,Aphelios,Akali,RRORRRR
1315,Aphelios,Akshan,GROGGRR
1316,Aphelios,Alistar,GRRGRRR
1317,Aphelios,Amumu,GRRGRRR
1318,Aphelios,Anivia,RRRGGRR
1319,Aphelios,Annie,RROGGRR
1320,Aphelios,Aphelios,GGGGGGG
1321,Aphelios,Ashe,ROOGGRR
1322,Aphelios,Aurelion Sol,GRRGGOR
1323,Aphelios,Azir,GRRGGRR
1324,Aphelios,Bard,GRRGGRR
1325,Aphelios,Bel'Veth,RRRRRRR
1326,Aphelios,Blitzcrank,RRRGRRR
1327,Aphelios,Brand,GROGGRR
1328,Aphelios,Braum,GROGRRR
1329,Aphelios,Caitlyn,RGOGGRR
1330,Aphelios,Camille,RROGRRR
1331,Aphelios,Cassiopeia,RROGRRR
1332,Aphelios,Cho'Gath,GRRGRRR
1333,Aphelios,Corki,GRRGGRR
1334,Aphelios,Darius,GROGRRR
1335,Aphelios,Diana,RROGRGR
1336,Aphelios,Dr. Mundo,GRORRRR
1337,Aphelios,Draven,GGOGGRR
1338,Aphelios,Ekko,GROGRRR
1339,Aphelios,Elise,RROGORR
1340,Aphelios,Evelynn,RRRGRRR
1341,Aphelios,Ezreal,GGOGGRR
1342,Aphelios,Fiddlesticks,RRRGGRR
1343,Aphelios,Fiora,RROGRRR
1344,Aphelios,Fizz,GRRGRRR
1345,Aphelios,Galio,GRRGRRR
1346,Aphelios,Gangplank,GROGRRR
1347,Aphelios,Garen,GRORRRR
1348,Aphelios,Gnar,GRRRORR
1349,Aphelios,Gragas,GROGRRR
1350,Aphelios,Graves,GROGGRR
1351,Aphelios,Gwen,RROGRRR
1352,Aphelios,Hecarim,GRRGRRR
1353,Aphelios,Heimerdinger,GRRGGRR
1354,Aphelios,Illaoi,RRGGRRR
1355,Aphelios,Irelia,RRGGRRR
1356,Aphelios,Ivern,GROGGRR
1357,Aphelios,Janna,RRRGGRR
1358,Aphelios,Jarvan IV,GROGRRR
1359,Aphelios,Jax,GRRGRRR
1360,Aphelios,Jayce,GROGORR
1361,Aphelios,Jhin,GGGGGRR
1362,Aphelios,Jinx,RGOGGRR
1363,Aphelios,K'Sante,GROGRRR
1364,Aphelios,Kai'Sa,RGOGGRR
1365,Aphelios,Kalista,RGRGGRR
1366,Aphelios,Karma,RRGGGRR
1367,Aphelios,Karthus,GRRGGRR
1368,Aphelios,Kassadin,GROGRRR
1369,Aphelios,Katarina,RRORRRR
1370,Aphelios,Kayle,RROGOOR
1371,Aphelios,Kayn,GROGRRR
1372,Aphelios,Kennen,GRRRGRR
1373,Aphelios,Kha'Zix,GRRGRRR
1374,Aphelios,Kindred,RRRGGRR
1375,Aphelios,Kled,GRRRRRR
1376,Aphelios,Kog'Maw,GGRGGRR
1377,Aphelios,LeBlanc,RROGGRR
1378,Aphelios,Lee Sin,GRGRRRR
1379,Aphelios,Leona,RROGRGR
1380,Aphelios,Lillia,RRRGRRR
1381,Aphelios,Lissandra,RROGGRR
1382,Aphelios,Lucian,GGOGGRR
1383,Aphelios,Lulu,RRRGGRR
